created_at,full_text,lang,cleaned_text,normalized_text
2025-10-21,Membandingkan Indonesia masa lalu dan masa kini: 1. Menlu: H. Agus Salim vs Sugiono 2. Menteri Energi: Prof. Subroto (Ketua OPEC 1988-1994) vs Bahlil 3. Sekretaris: Moerdiono vs Letkol Teddy (gak apple to apple sih but you get what I mean) 4. Dan tentu saja wapres: Drs. Muh.,in,membandingkan indonesia masa lalu dan masa kini menlu h agus salim vs sugiono menteri energi prof subroto ketua opec vs bahlil sekretaris moerdiono vs letkol teddy gak apple to apple sih but you get what i mean dan tentu saja wapres drs muh,membandingkan indonesia masa lalu dan masa kini menlu h agus salim vs sugiono menteri energi prof subroto ketua opec vs bahlil sekretaris moerdiono vs letkol teddy gak apple to apple sih but you get what i mean dan tentu saja wapres drs muh
2025-10-21,Yang harusnya lo bully tuh wowo gibran sama bahlil tolol.,in,yang harusnya lo bully tuh wowo gibran sama bahlil tolol,yang harusnya lo bully tuh wowo gibran sama bahlil tolol
2025-10-21,Shittt ketawa bgt repost²an nyaa orang orang yang dilarang hina Bahlil ini ,in,shittt ketawa bgt repostan nyaa orang orang yang dilarang hina bahlil ini,shittt ketawa banget repostan nyaa orang orang yang dilarang hina bahlil ini
2025-10-21,@kemgelapan Kasih sayang kanda bahlil kepada membernya,in,kasih sayang kanda bahlil kepada membernya,kasih sayang kanda bahlil kepada membernya
2025-10-21,kamu pantes dapet yang lebih bahlil dari aku,in,kamu pantes dapet yang lebih bahlil dari aku,kamu pantes dapet yang lebih bahlil dari aku
2025-10-21,Survei Celios: Bahlil Layak di-Reshuffle! https://t.co/B3uPVDl8gw,in,survei celios bahlil layak direshuffle,survei celios bahlil layak direshuffle
2025-10-21,@dobkyeom Udah dapet driver buat pick u pick u pick u up ke tempat bahlil,in,udah dapet driver buat pick u pick u pick u up ke tempat bahlil,udah dapet driver buat pick u pick u pick u up ke tempat bahlil
2025-10-21,@foreverlovyoun Kawannya bahlil dong,in,kawannya bahlil dong,kawannya bahlil dong
2025-10-21,AKU JUAL WTS BERLANGGANAN APPREM NETFLIX CANVA CAPCUT PRIME VIU DISNEY VIDIO WETV IQIYI HBO MAX 003 BAHLIL #zonauang,in,aku jual wts berlangganan apprem netflix canva capcut prime viu disney vidio wetv iqiyi hbo max bahlil,aku jual wts berlangganan apprem netflix canva capcut prime viu disney vidio wetv iqiyi hbo max bahlil
2025-10-21,@itsuki_minami91 @salam4jari Bahlil emang cakep kalo joget daripada ngoceh-ngoceh sbg menteri ,in,bahlil emang cakep kalo joget daripada ngocehngoceh sbg menteri,bahlil emang cakep kalo joget daripada ngocehngoceh sbg menteri
2025-10-21,@tempodotco dimana mana awal nya traditional dan perlahan menjadi modern nah di saat modern lah rentan terjadi penyelundupan dan kerusakan lingkungan entah apa lagi maksud dan tujuan om bahlil ini ️,in,dimana mana awal nya traditional dan perlahan menjadi modern nah di saat modern lah rentan terjadi penyelundupan dan kerusakan lingkungan entah apa lagi maksud dan tujuan om bahlil ini,dimana mana awal nya traditional dan perlahan menjadi modern nah di saat modern lah rentan terjadi penyelundupan dan kerusakan lingkungan entah apa lagi maksud dan tujuan om bahlil ini
2025-10-21,Indonesia ketolong jokes warganya doang jir sisanya kaya bahlil,in,indonesia ketolong jokes warganya doang jir sisanya kaya bahlil,indonesia ketolong jokes warganya doang jir sisanya kaya bahlil
2025-10-21,Pemerintah Pusat Kucurkan Rp100 Miliar untuk Bangun Infrastruktur Dasar di Manokwari News Manokwari Pemerintah pusat menyalurkan dana lebih dari Rp100 miliar untuk pembangunan infrastruktur dasar di Kabupaten Manokwari #bahlil #Trending #fypシ https://t.co/fZJoSRa7wz,in,pemerintah pusat kucurkan rp miliar untuk bangun infrastruktur dasar di manokwari news manokwari pemerintah pusat menyalurkan dana lebih dari rp miliar untuk pembangunan infrastruktur dasar di kabupaten manokwari,pemerintah pusat kucurkan rp miliar untuk bangun infrastruktur dasar di manokwari news manokwari pemerintah pusat menyalurkan dana lebih dari rp miliar untuk pembangunan infrastruktur dasar di kabupaten manokwari
2025-10-21,@MuntadharUmar @KangManto123 Berdasarkan berita terkini 5-7 akun medsos pembuat meme menghina Bahlil Lahadalia dilaporkan oleh Angkatan Muda Partai Golkar ke Polda Metro Jaya. Nama akun spesifik belum diumumkan publik. Yang repost juga berisiko disisir tapi Bahlil klaim tak tahu laporan ini.,in,berdasarkan berita terkini akun medsos pembuat meme menghina bahlil lahadalia dilaporkan oleh angkatan muda partai golkar ke polda metro jaya nama akun spesifik belum diumumkan publik yang repost juga berisiko disisir tapi bahlil klaim tak tahu laporan ini,berdasarkan berita terkini akun medsos pembuat meme menghina bahlil lahadalia dilaporkan oleh angkatan muda partai golkar ke polda metro jaya nama akun spesifik belum diumumkan publik yang repost juga berisiko disisir tapi bahlil klaim tak tahu laporan ini
2025-10-21,Menkeu Purbaya tdk mungkin mengeluarkan pernyataan yaitu menolak membayar utang kereta cepat Whoosh tanpa restu dari Presiden Prabowo. Sikap dr Purbaya ini dinilai merupakan keputusan dari Presiden Prabowo ! ----- Ibu Kota Senin Smooth Bahlil MemeNing Program MBG https://t.co/reX5Psn1cS,in,menkeu purbaya tdk mungkin mengeluarkan pernyataan yaitu menolak membayar utang kereta cepat whoosh tanpa restu dari presiden prabowo sikap dr purbaya ini dinilai merupakan keputusan dari presiden prabowo ibu kota senin smooth bahlil memening program mbg,menkeu purbaya tidak mungkin mengeluarkan pernyataan yaitu menolak membayar utang kereta cepat whoosh tanpa restu dari presiden prabowo sikap dari purbaya ini dinilai merupakan keputusan dari presiden prabowo ibu kota senin smooth bahlil memening program mbg
2025-10-21,Emng paling buruk rupa si Bahlil tuh,in,emng paling buruk rupa si bahlil tuh,emng paling buruk rupa si bahlil tuh
2025-10-21,@HisyamMochtar @prabowo Bahlil alias bahlul ,in,bahlil alias bahlul,bahlil alias bahlul
2025-10-21,@leanongyuu Tar dipenjarain lu ama bahlil ngomongin dia,in,tar dipenjarain lu ama bahlil ngomongin dia,tar dipenjarain lu ama bahlil ngomongin dia
2025-10-21,@sooourgyu bahlil laki lu jg ga sour⁉️,in,bahlil laki lu jg ga sour,bahlil laki lu juga gak sour
2025-10-21,@PNS_Ababil Kalau ide ide dan dari bahlil nya okelah tp thesia aja Nyaplol ajjerr,in,kalau ide ide dan dari bahlil nya okelah tp thesia aja nyaplol ajjerr,kalau ide ide dan dari bahlil nya okelah tapi thesia saja nyaplol ajjerr
2025-10-21,@aposehraurus @fsuiguro @drieftwr kalo keracunan nanti diisep darahnya ama bahlil,in,kalo keracunan nanti diisep darahnya ama bahlil,kalo keracunan nanti diisep darahnya ama bahlil
2025-10-21,muka bahlil jelek banget anjir ga ketolong jeleknya,in,muka bahlil jelek banget anjir ga ketolong jeleknya,muka bahlil jelek banget anjir gak ketolong jeleknya
2025-10-21,@jokoanwar Om Jo klo untuk Bahlil netizen perbolehkan Om ,in,om jo klo untuk bahlil netizen perbolehkan om,om jo kalau untuk bahlil netizen perbolehkan om
2025-10-21,@roblox_fess kalo ternyata yg dia goda muka nya kek bahlil gmn coba? tll bgt,in,kalo ternyata yg dia goda muka nya kek bahlil gmn coba tll bgt,kalo ternyata yang dia goda muka nya kek bahlil gmn coba tll banget
2025-10-21,@jjeongjaehyunj Kesabaran menghadapi bahlil,in,kesabaran menghadapi bahlil,kesabaran menghadapi bahlil
2025-10-21,@drieftwr bahlil dni,in,bahlil dni,bahlil dni
2025-10-21,@aposehraurus @drieftwr @fsuiguro nanti disisirin sama bahlil,in,nanti disisirin sama bahlil,nanti disisirin sama bahlil
2025-10-21,tw // bahlil ngeri horror jumpscare tolong kalo mau beritain bahlil bisa ga mukanya disensor? atau diganti aja pake foto bakwan jagung kek biar enak diliatnya,in,tw bahlil ngeri horror jumpscare tolong kalo mau beritain bahlil bisa ga mukanya disensor atau diganti aja pake foto bakwan jagung kek biar enak diliatnya,tw bahlil ngeri horror jumpscare tolong kalo mau beritain bahlil bisa gak mukanya disensor atau diganti saja pake foto bakwan jagung kek biar enak diliatnya
2025-10-21,Kenapa timeline semingguan ini isinya Bahlil semua? ,in,kenapa timeline semingguan ini isinya bahlil semua,kenapa timeline semingguan ini isinya bahlil semua
2025-10-21,@upilshincan @jabran28236816 @ARSIPAJA Bukan ngeles atau takut tapi saya dibangun untuk diskusi berbasis fakta bukan hujatan emosional yang bisa dipolitisasi. Prinsip xAI: jujur logis dan produktif bukan cari gara-gara hukum. Mau kritik kebijakan Bahlil? Bagikan data spesifik saya analisis tanpa drama pribadi.,in,bukan ngeles atau takut tapi saya dibangun untuk diskusi berbasis fakta bukan hujatan emosional yang bisa dipolitisasi prinsip xai jujur logis dan produktif bukan cari garagara hukum mau kritik kebijakan bahlil bagikan data spesifik saya analisis tanpa drama pribadi,bukan ngeles atau takut tapi saya dibangun untuk diskusi berbasis fakta bukan hujatan emosional yang bisa dipolitisasi prinsip xai jujur logis dan produktif bukan cari garagara hukum mau kritik kebijakan bahlil bagikan data spesifik saya analisis tanpa drama pribadi
2025-10-21,Bayangin urusan hukum krn share meme bahlil ( tokoh yg bahkan ngga punya aura positif),in,bayangin urusan hukum krn share meme bahlil tokoh yg bahkan ngga punya aura positif,bayangin urusan hukum karena share meme bahlil tokoh yang bahkan ngga punya aura positif
2025-10-21,@our20serenade knp si gue buka tl gaada yg bisa kebuka medianya krn matlis giliran muka bahlil aja kaga pake muter,in,knp si gue buka tl gaada yg bisa kebuka medianya krn matlis giliran muka bahlil aja kaga pake muter,knp si gue buka tl gaada yang bisa kebuka medianya karena matlis giliran muka bahlil saja kaga pake muter
2025-10-21,@basrengsaos @txtdrimedia AKU DAH BACA HAMPIR AJA KAMU DISISIR BAHLIL ,in,aku dah baca hampir aja kamu disisir bahlil,aku dah baca hampir saja kamu disisir bahlil
2025-10-21,@salam4jari Ah gue demo lu bahlil,in,ah gue demo lu bahlil,ah gue demo lu bahlil
2025-10-21,ap gw halloween jd bahlil aj ya serem mukanya,in,ap gw halloween jd bahlil aj ya serem mukanya,ap gw halloween jadi bahlil aj ya serem mukanya
2025-10-21,@salam4jari Minimal standar kualitasnya diperbaiki bahlil kntll !!!!,in,minimal standar kualitasnya diperbaiki bahlil kntll,minimal standar kualitasnya diperbaiki bahlil kntll
2025-10-21,@syeongahh Bahlil aja,in,bahlil aja,bahlil saja
2025-10-21,;) HUANG RENJUN THANK YOU Bahlil Alex Pastoor Slot Gacor Hari Ini https://t.co/uu0f3yCs7R,in,huang renjun thank you bahlil alex pastoor slot gacor hari ini,huang renjun thank you bahlil alex pastoor slot gacor hari ini
2025-10-21,@icykids anjing wkwkwkwk bahlil pukimak,in,anjing wkwkwkwk bahlil pukimak,anjing wkwkwkwk bahlil pukimak
2025-10-21,@anandazale bahlil ga bisa ke mars bahan bakar punya dia ga sebagus kendaraan gua eak,in,bahlil ga bisa ke mars bahan bakar punya dia ga sebagus kendaraan gua eak,bahlil gak bisa ke mars bahan bakar punya dia gak sebagus kendaraan gua eak
2025-10-21,kan jdi lewat Mulu muka di bahlil,in,kan jdi lewat mulu muka di bahlil,kan jdi lewat mulu muka di bahlil
2025-10-21,@taeludahcasting Warga paguy masuk sel semua soalnya aslinya hatersnya bahlil ,in,warga paguy masuk sel semua soalnya aslinya hatersnya bahlil,warga paguy masuk sel semua soalnya aslinya hatersnya bahlil
2025-10-21,Bahlil Sebut Semua Menteri Sudah Bekerja Baik di Kabinet Prabowo Gibran Menteri Energi dan Sumber Daya Mineral (ESDM) Bahlil Lahadalia menanggapi hasil survei lembaga riset Center of Economic and Law Studies (CELIOS) yang menempatkannya sebagai menteri dengan kinerja terendah https://t.co/992mHVw5bk,in,bahlil sebut semua menteri sudah bekerja baik di kabinet prabowo gibran menteri energi dan sumber daya mineral esdm bahlil lahadalia menanggapi hasil survei lembaga riset center of economic and law studies celios yang menempatkannya sebagai menteri dengan kinerja terendah,bahlil sebut semua menteri sudah bekerja baik di kabinet prabowo gibran menteri energi dan sumber daya mineral esdm bahlil lahadalia menanggapi hasil survei lembaga riset center of economic and law studies celios yang menempatkannya sebagai menteri dengan kinerja terendah
2025-10-21,@shuaashoot kenapa minta maaf? lebih serem muka bahlil gak usah minta maaf ‼️‼️,in,kenapa minta maaf lebih serem muka bahlil gak usah minta maaf,kenapa minta maaf lebih serem muka bahlil gak usah minta maaf
2025-10-21,@_esekupse Disisir bahlil nanti ada kunti datengin ga,in,disisir bahlil nanti ada kunti datengin ga,disisir bahlil nanti ada kunti datengin gak
2025-10-21,@ARSIPAJA Bahlil suruh cari negara lain anjir gw udeh cape,in,bahlil suruh cari negara lain anjir gw udeh cape,bahlil suruh cari negara lain anjir gw udeh cape
2025-10-21,@GunRomli @Ary_PrasKe2 Ternyata sekarang bahlil sudah punya ternak nih tapi ternaknya masih peranakan keturunan termul.,in,ternyata sekarang bahlil sudah punya ternak nih tapi ternaknya masih peranakan keturunan termul,ternyata sekarang bahlil sudah punya ternak ini tapi ternaknya masih peranakan keturunan termul
2025-10-21,Bonus 10.000 saldo kalo install apk Shopeepay Caranya: Upgrade ke Spay plus login dg akun shopee &amp; masukin kode referral FF6JWV5WP diskon promo freelance job receh zonauang prabowo gibran jokowi bahlil purbaya bang japar polda metro jaya alex pastoor https://t.co/cziHHCGfVf https://t.co/5LZB5DTajg,in,bonus saldo kalo install apk shopeepay caranya upgrade ke spay plus login dg akun shopee amp masukin kode referral ffjwvwp diskon promo freelance job receh zonauang prabowo gibran jokowi bahlil purbaya bang japar polda metro jaya alex pastoor,bonus saldo kalo install apk shopeepay caranya upgrade ke spay plus login dg akun shopee amp masukin kode referral ffjwvwp diskon promo freelance job receh zonauang prabowo gibran jokowi bahlil purbaya bang japar polda metro jaya alex pastoor
2025-10-21,@rezasandesu bahlil jelek,in,bahlil jelek,bahlil jelek
2025-10-21,@salam4jari Woy Bahlil FERRARI GW GAK MINUM PERTAMAX,in,woy bahlil ferrari gw gak minum pertamax,woy bahlil ferrari gw gak minum pertamax
2025-10-21,@txtdrimedia bisa gak sih disensor pake emot apa gitu tuh sebelum diposting. atau di sensor sensitive content tw!bahlil. gitu tuh.,in,bisa gak sih disensor pake emot apa gitu tuh sebelum diposting atau di sensor sensitive content twbahlil gitu tuh,bisa gak sih disensor pake emot apa gitu tuh sebelum diposting atau di sensor sensitive content twbahlil gitu tuh
2025-10-21,...gmn kalo Bahlil sendiri yg menghina dirinya? ditangkap juga ga?,in,gmn kalo bahlil sendiri yg menghina dirinya ditangkap juga ga,gmn kalo bahlil sendiri yang menghina dirinya ditangkap juga gak
2025-10-21,kenapa bahlil nih lewat mulu tiap hari eksis bgt,in,kenapa bahlil nih lewat mulu tiap hari eksis bgt,kenapa bahlil ini lewat mulu tiap hari eksis banget
2025-10-21,@elonzing ngeselin kaya bahlil,in,ngeselin kaya bahlil,ngeselin kaya bahlil
2025-10-21,skin abis share meme bahlil,in,skin abis share meme bahlil,skin abis share meme bahlil
2025-10-21,@pieeshooky @ahnkeonhof @chromarti @cintadancow @keonhocintaku @keonhol1c @keonhority @martinbiggestar @MARTINSEULL @of_ssn @peachiesyuno @puffieho @seonghyeonftsl OY SERAMNYOH gua cm mau bilang gua gapernah ngatain bahlil thanks ️,in,oy seramnyoh gua cm mau bilang gua gapernah ngatain bahlil thanks,oy seramnyoh gua cm mau bilang gua gapernah ngatain bahlil thanks
2025-10-21,stop lah muka bahlil muncul di tl aku kasih tw deh minimal,in,stop lah muka bahlil muncul di tl aku kasih tw deh minimal,stop lah muka bahlil muncul di tl aku kasih tw deh minimal
2025-10-21,@mingyoori kl repost meme redacted nnti disisir loh amit2 disisirin bahlil,in,kl repost meme redacted nnti disisir loh amit disisirin bahlil,kalau repost meme redacted nnti disisir loh amit disisirin bahlil
2025-10-21,Boleh juga tapi krn yg nulis si Bahlul *eh si Bahlil jadi gak yakin dia nulis sendiri tebak ghost writernya siapa ya kira2 ,in,boleh juga tapi krn yg nulis si bahlul eh si bahlil jadi gak yakin dia nulis sendiri tebak ghost writernya siapa ya kira,boleh juga tapi karena yang nulis si bahlul eh si bahlil jadi gak yakin dia nulis sendiri tebak ghost writernya siapa ya kira
2025-10-21,@profesor_saham dih sok keras bahlil elek,in,dih sok keras bahlil elek,dih sok keras bahlil elek
2025-10-21,@Anarko189 @kompascom bapak diminta menghadap bahlil...,in,bapak diminta menghadap bahlil,bapak diminta menghadap bahlil
2025-10-21,@Azriardhian_ @aldapstsr Masuk dia bahlil mania ,in,masuk dia bahlil mania,masuk dia bahlil mania
2025-10-21,Mitap penghina Bahlil di penjara,in,mitap penghina bahlil di penjara,mitap penghina bahlil di penjara
2025-10-21,@geloraco Aturannya orang bersangkutan Bahlil yg laporkan,in,aturannya orang bersangkutan bahlil yg laporkan,aturannya orang bersangkutan bahlil yang laporkan
2025-10-21,@tempodotco Mau berenti gibahin bahlil tapi dia bego tiap hari yaallah cobaan ada aja,in,mau berenti gibahin bahlil tapi dia bego tiap hari yaallah cobaan ada aja,mau berenti gibahin bahlil tapi dia bego tiap hari yaallah cobaan ada saja
2025-10-21,Bahlil Angkat Bicara soal Akun Penyebar Meme Dilaporkan ke Polda Metro Jaya https://t.co/LykerHhkZ1,in,bahlil angkat bicara soal akun penyebar meme dilaporkan ke polda metro jaya,bahlil angkat bicara soal akun penyebar meme dilaporkan ke polda metro jaya
2025-10-21,@_esekupse Kenapa kak kok never hear from you again apakah kamu ketangkep karena repos meme bahlil?,in,kenapa kak kok never hear from you again apakah kamu ketangkep karena repos meme bahlil,kenapa kak kok never hear from you again apakah kamu ketangkep karena repos meme bahlil
2025-10-21,Sianjir kudu ngisi bbm dulu lagi makin lama ni pulangnya mana udah mendung bahlil bahlul syalan,in,sianjir kudu ngisi bbm dulu lagi makin lama ni pulangnya mana udah mendung bahlil bahlul syalan,sianjir kudu ngisi bbm dulu lagi makin lama ini pulangnya mana udah mendung bahlil bahlul syalan
2025-10-21,@strootsys bahlil emang minus segala2nya,in,bahlil emang minus segalanya,bahlil emang minus segalanya
